panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,x,y,width,height
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,43,_nolegend_,2.8896,0.6540362956782337,0.2208,0.3363432982346664
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,44,_nolegend_,3.8896,0.4051383691870918,0.2208,0.5937798003386707
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,45,_nolegend_,4.8896,0.36491401721121897,0.2208,0.6246723695502927
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,46,_nolegend_,5.8896,0.5101160658018974,0.2208,0.4818457044955963
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,47,_nolegend_,6.8896,0.30209514455248915,0.2208,0.6955594726807128
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,48,_nolegend_,7.8896,0.2052824444475118,0.2208,0.7857364661681157
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,49,_nolegend_,8.8896,0.3658935993547008,0.2208,0.632948855374319
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,50,_nolegend_,-0.1104,0.9577949279574871,0.2208,0.04220507423703879
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,51,_nolegend_,0.8896,0.9912453088106121,0.2208,0.008754686068520368
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,52,_nolegend_,1.8896,0.9732962010143091,0.2208,0.02670380280236717
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,53,_nolegend_,2.8896,0.9903795939129001,0.2208,0.009620400542432184
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,54,_nolegend_,3.8896,0.9989181695257624,0.2208,0.0010818282223772346
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,55,_nolegend_,4.8896,0.9895863867615117,0.2208,0.01041361345671854
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,56,_nolegend_,5.8896,0.9919617702974938,0.2208,0.008038228899483024
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,57,_nolegend_,6.8896,0.9976546172332019,0.2208,0.0023453833407256486
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,58,_nolegend_,7.8896,0.9910189106156273,0.2208,0.008981097241339775
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,59,_nolegend_,8.8896,0.9988424547290197,0.2208,0.0011575488638482234
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,60,_nolegend_,0.1296,0.0,0.2208,0.08532680194616357
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,61,_nolegend_,1.1296,0.0,0.2208,0.18862250889316784
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,62,_nolegend_,2.1296000000000004,0.0,0.2208,0.08108950809255475
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,63,_nolegend_,3.1296000000000004,0.0,0.2208,0.5540175034561737
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,64,_nolegend_,4.1296,0.0,0.2208,0.44209770602261417
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,65,_nolegend_,5.1296,0.0,0.2208,0.24232043857269067
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,66,_nolegend_,6.1296,0.0,0.2208,0.19710564252833138
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,67,_nolegend_,7.1296,0.0,0.2208,0.21889838247579368
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,68,_nolegend_,8.1296,0.0,0.2208,0.1530852569884155
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,69,_nolegend_,9.1296,0.0,0.2208,0.3026064112195551
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,70,_nolegend_,0.1296,0.08532680194616357,0.2208,0.8968212937874098
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,71,_nolegend_,1.1296,0.18862250889316784,0.2208,0.8052724240471919
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,72,_nolegend_,2.1296000000000004,0.08108950809255475,0.2208,0.9079758856874347
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,73,_nolegend_,3.1296000000000004,0.5540175034561737,0.2208,0.44395724956722304
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,74,_nolegend_,4.1296,0.44209770602261417,0.2208,0.4925855683828315
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,75,_nolegend_,5.1296,0.24232043857269067,0.2208,0.7239667583734263
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,76,_nolegend_,6.1296,0.19710564252833138,0.2208,0.7917666185360092
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,77,_nolegend_,7.1296,0.21889838247579368,0.2208,0.769655452578639
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,78,_nolegend_,8.1296,0.1530852569884155,0.2208,0.8434450674926242
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,79,_nolegend_,9.1296,0.3026064112195551,0.2208,0.6894206075991194
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,80,_nolegend_,0.1296,0.9821480957335734,0.2208,0.01785190433385042
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,81,_nolegend_,1.1296,0.9938949329403597,0.2208,0.006105066639089829
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,82,_nolegend_,2.1296000000000004,0.9890653937799895,0.2208,0.010934606548932302
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,83,_nolegend_,3.1296000000000004,0.9979747530233969,0.2208,0.0020252460998502197
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,84,_nolegend_,4.1296,0.9346832744054457,0.2208,0.06531672263668342
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,85,_nolegend_,5.1296,0.966287196946117,0.2208,0.0337128028041237
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,86,_nolegend_,6.1296,0.9888722610643406,0.2208,0.011127738277039834
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,87,_nolegend_,7.1296,0.9885538350544327,0.2208,0.011446166575818428
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,88,_nolegend_,8.1296,0.9965303244810396,0.2208,0.0034696749438202223
0,NLI no-stance stacked means by model (beta),Model,Mean probability,rectilinear,patch,89,_nolegend_,9.1296,0.9920270188186745,0.2208,0.007972979730426877
