panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,point_index,x,y
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,16,-0.33530570831663825,0.5794553160667419
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,17,-0.37751171597504096,0.660537838935852
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,18,-0.31182371920863794,0.7485271096229553
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,19,-0.3286768616755025,0.5051329135894775
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,20,-0.31780445435265786,0.8876457810401917
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,21,-0.35251076674083137,0.7139995098114014
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,22,-0.29951996990203833,0.5747410655021667
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,23,-0.306191583566291,0.761654257774353
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,24,-0.3160590192516565,0.7008093595504761
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,25,-0.36626107112473083,0.8847485780715942
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,26,-0.34286199367947506,0.7284798622131348
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,27,-0.37923287614229834,0.7064608931541443
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,28,-0.3697311036821909,0.6826182007789612
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,29,-0.3242577900211489,0.8378198742866516
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,30,-0.3189504545919277,0.8796168565750122
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,31,-0.299794163010658,0.8117214441299438
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,32,-0.354979019200119,0.7381570339202881
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,33,-0.3511404652810013,0.7936879396438599
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,34,-0.34261820023028056,0.6969360709190369
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,35,-0.36670546311875146,0.7988535761833191
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,36,-0.37182675054114944,0.6577678918838501
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,37,-0.3420893763445697,0.7446198463439941
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,38,-0.363485795981624,0.6283013224601746
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,39,-0.32539599645730416,0.888441801071167
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,40,-0.3454049349769796,0.7861963510513306
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,41,-0.311389675139026,0.6679092049598694
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,42,-0.3227772012278066,0.5953975915908813
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,43,-0.35613646884114447,0.7719358205795288
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,44,-0.31142565708001274,0.5214471817016602
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,45,-0.3137902652552751,0.9171575307846069
0,"Cosine distributions by model and incentive combo (all scenarios, repeats, rounds)",Model,Cosine self-consistency,rectilinear,collection,2,_child2,46,-0.34967685940340504,0.8242066502571106
