panel_index,panel_title,panel_xlabel,panel_ylabel,panel_type,layer,series_index,series_label,point_index,x,y
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,19,_child19,0,2.8,1.0064718587533497
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,20,_child20,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,21,_child21,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,22,_child22,0,3.2,0.9636769348735034
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,23,_child23,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,24,_child24,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,25,_child25,0,3.8,0.9807526828425543
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,26,_child26,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,27,_child27,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,28,_child28,0,4.2,0.9686586146076441
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,29,_child29,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,30,_child30,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,31,_child31,0,4.8,1.0397940820231213
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,32,_child32,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,33,_child33,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,34,_child34,0,5.2,0.9845863142152247
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,35,_child35,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,36,_child36,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,37,_child37,0,5.8,0.9700127919024052
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,38,_child38,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,39,_child39,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,40,_child40,0,6.2,0.8740407002540015
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,41,_child41,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,42,_child42,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,43,_child43,0,6.8,0.988391206034998
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,44,_child44,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,45,_child45,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,46,_child46,0,7.2,0.9197369832898471
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,47,_child47,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,48,_child48,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,49,_child49,0,7.8,0.973970104143688
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,50,_child50,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,51,_child51,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,52,_child52,0,8.2,0.9849434543297152
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,53,_child53,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,54,_child54,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,55,_child55,0,8.8,0.960286002634892
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,56,_child56,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,57,_child57,0,0.0,0.0
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,58,_child58,0,9.2,0.9017619705666956
0,Cosine ratio distributions by model and incentive direction,Model,Cosine / model+scenario baseline mean,rectilinear,collection,59,_child59,0,0.0,0.0
