model_raw,model,scenario_id,direction,incentive_type,repeat,agent,turn,value,model_baseline_mean
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,alpha,1,0.6909148693084717,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,alpha,2,0.7743282914161682,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,alpha,3,0.5090669393539429,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,alpha,4,0.722190260887146,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,alpha,5,0.776850163936615,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,beta,1,0.8032521605491638,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,beta,2,0.7505068778991699,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,beta,3,0.7330213189125061,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,beta,4,0.8193374872207642,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,3,beta,5,0.7403925657272339,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,alpha,1,0.7103458642959595,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,alpha,2,0.7138077020645142,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,alpha,3,0.7465786933898926,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,alpha,4,0.6973980665206909,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,alpha,5,0.4762129485607147,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,beta,1,0.7784484028816223,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,beta,2,0.6746647953987122,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,beta,3,0.6087592840194702,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,beta,4,0.638678789138794,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,4,beta,5,0.7924138307571411,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,alpha,1,0.5603532791137695,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,alpha,2,0.7372444868087769,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,alpha,3,0.82431960105896,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,alpha,4,0.7375174760818481,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,alpha,5,0.6677474975585938,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,beta,1,0.8080687522888184,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,beta,2,0.737730860710144,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,beta,3,0.5820302367210388,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,beta,4,0.8037890791893005,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,future,5,beta,5,0.6123964786529541,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,alpha,1,0.8697530031204224,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,alpha,2,0.7037376165390015,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,alpha,3,0.7348070740699768,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,alpha,4,0.7034381628036499,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,alpha,5,0.6205995082855225,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,beta,1,0.8750851154327393,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,beta,2,0.5479742884635925,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,beta,3,0.7312090992927551,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,beta,4,0.8194469809532166,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,1,beta,5,0.8065207600593567,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,alpha,1,0.8567666411399841,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,alpha,2,0.755009651184082,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,alpha,3,0.728534460067749,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,alpha,4,0.5945051312446594,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,alpha,5,0.5388285517692566,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,beta,1,0.8550519347190857,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,beta,2,0.5794553160667419,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,beta,3,0.660537838935852,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,beta,4,0.7485271096229553,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,2,beta,5,0.5051329135894775,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,alpha,1,0.8876457810401917,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,alpha,2,0.7139995098114014,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,alpha,3,0.5747410655021667,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,alpha,4,0.761654257774353,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,alpha,5,0.7008093595504761,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,beta,1,0.8847485780715942,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,beta,2,0.7284798622131348,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,beta,3,0.7064608931541443,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,beta,4,0.6826182007789612,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,3,beta,5,0.8378198742866516,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,alpha,1,0.8796168565750122,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,alpha,2,0.8117214441299438,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,alpha,3,0.7381570339202881,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,alpha,4,0.7936879396438599,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,alpha,5,0.6969360709190369,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,beta,1,0.7988535761833191,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,beta,2,0.6577678918838501,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,beta,3,0.7446198463439941,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,beta,4,0.6283013224601746,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,4,beta,5,0.888441801071167,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,alpha,1,0.7861963510513306,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,alpha,2,0.6679092049598694,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,alpha,3,0.5953975915908813,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,alpha,4,0.7719358205795288,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,alpha,5,0.5214471817016602,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,beta,1,0.9171575307846069,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,beta,2,0.8242066502571106,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,beta,3,0.6202183365821838,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,beta,4,0.8236424922943115,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,negative,historical,5,beta,5,0.5985106825828552,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,alpha,1,0.5409715175628662,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,alpha,2,0.7940846085548401,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,alpha,3,0.6572443842887878,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,alpha,4,0.6523692607879639,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,alpha,5,0.6163778901100159,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,beta,1,0.7222458124160767,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,beta,2,0.7915554046630859,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,beta,3,0.6874321699142456,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,beta,4,0.5672007203102112,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,1,beta,5,0.7553523778915405,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,alpha,1,0.7654497623443604,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,alpha,2,0.762044370174408,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,alpha,3,0.7655264139175415,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,alpha,4,0.7837082147598267,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,alpha,5,0.6662275791168213,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,beta,1,0.7957630753517151,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,beta,2,0.5778385400772095,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,beta,3,0.6022490859031677,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,beta,4,0.7682565450668335,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,2,beta,5,0.555054783821106,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,alpha,1,0.7352854013442993,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,alpha,2,0.67039954662323,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,alpha,3,0.8023313879966736,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,alpha,4,0.6811203360557556,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,alpha,5,0.6260690689086914,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,beta,1,0.8657530546188354,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,beta,2,0.6709488034248352,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,beta,3,0.762479841709137,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,beta,4,0.7036081552505493,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,3,beta,5,0.6421946883201599,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,alpha,1,0.6573832631111145,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,alpha,2,0.7128545045852661,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,alpha,3,0.438601553440094,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,alpha,4,0.7765897512435913,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,alpha,5,0.581658661365509,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,beta,1,0.8061120510101318,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,beta,2,0.7345245480537415,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,beta,3,0.5088276863098145,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,beta,4,0.6510129570960999,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,4,beta,5,0.6361932158470154,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,alpha,1,0.7899184226989746,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,alpha,2,0.7089737057685852,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,alpha,3,0.763741135597229,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,alpha,4,0.6943408846855164,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,alpha,5,0.6553788781166077,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,1,0.8020094037055969,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,2,0.7198464870452881,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,3,0.8249925374984741,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,4,0.7503436803817749,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,future,5,beta,5,0.6453027725219727,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,alpha,1,0.8592751622200012,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,alpha,2,0.6928319931030273,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,alpha,3,0.857182502746582,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,alpha,4,0.6232881546020508,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,alpha,5,0.5443433523178101,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,1,0.7707651257514954,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,2,0.8596031665802002,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,3,0.6397255063056946,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,4,0.6473579406738281,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,1,beta,5,0.7146154046058655,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,alpha,1,0.9060231447219849,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,alpha,2,0.8176745772361755,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,alpha,3,0.6036248207092285,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,alpha,4,0.6658108830451965,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,alpha,5,0.6627730131149292,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,1,0.8013527989387512,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,2,0.7556151151657104,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,3,0.7328952550888062,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,4,0.43059325218200684,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,2,beta,5,0.5913189649581909,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,alpha,1,0.897874116897583,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,alpha,2,0.6221566796302795,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,alpha,3,0.46430230140686035,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,alpha,4,0.7800990343093872,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,alpha,5,0.6539011001586914,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,1,0.8101163506507874,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,2,0.5900408029556274,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,3,0.7277261018753052,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,4,0.5852632522583008,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,3,beta,5,0.6440900564193726,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,alpha,1,0.8355499505996704,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,alpha,2,0.7564209699630737,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,alpha,3,0.5517882108688354,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,alpha,4,0.5915095210075378,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,alpha,5,0.6679299473762512,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,1,0.8957439064979553,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,2,0.555238664150238,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,3,0.817491352558136,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,4,0.9174458980560303,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,4,beta,5,0.8337948322296143,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,alpha,1,0.9228029251098633,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,alpha,2,0.7457470893859863,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,alpha,3,0.699896514415741,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,alpha,4,0.741737961769104,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,alpha,5,0.7775071263313293,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,1,0.8523247241973877,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,2,0.6722748875617981,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,3,0.6113442778587341,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,4,0.7147561311721802,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,faculty_manuscript_submission,positive,historical,5,beta,5,0.8776777982711792,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,alpha,1,0.8567679524421692,0.7655382883548737
anthropic/claude-opus-4.6,Claude Opus 4.6,ngo_climate_endorsement,negative,future,1,alpha,2,0.7151345610618591,0.7655382883548737
